Customer_ID;Name;Sex;Age;Occupation;Annual_Income;Monthly_Inhand_Salary
26102;Rachelle Younglais;M;29;Contador;61476.93;4940.08
48127;Swatin;F;23;Varios;16198.31;1089.86
5197;Dokoupill;F;22;Mecánico;20938.03;1896.84
19060;Dennyb;M;24;Abogado / Notario / Escribano;21364.2;1728.35
42713;Sineads;M;33;Abogado / Notario / Escribano;96826.96;7933.91
16223;Barreran;M;44;Emprendedor / Independiente;16808.35;1188.7
10674;Martinnet;F;21;Varios;59930.04;5207.17
22736;Alistair Barrl;M;52;Artes;128279.16;10966.93
30348;Margaret Chadbournu;M;24;Abogado / Notario / Escribano;53908.41;4456.37
12977;Stevef;M;45;Admnistración;16718.08;1617.17
6131;Ronald Groverk;M;38;Admnistración;83355.33;7208.28
34865;Paulr;M;43;Varios;11646.19;819.52
33700;David Tollu;F;45;Varios;69577.92;5882.16
23985;Herbertm;M;36;Informático;25621.01;1837.08
1423;Rachelle Younglaia;F;29;Arquitectura;55324.29;4334.36
17276;Vidalonw;F;45;Abogado / Notario / Escribano;42947.49;3470.96
10463;Ransdell Piersona;M;20;Ciencias Varias;49023.6;3935.3
24123;Dougz;F;37;Emprendedor / Independiente;60263.43;5242.95
11797;David Laguek;F;37;Profesor;44036.97;3884.75
21223;Carolyn Cohnn;F;18;Informático;12681.45;1191.79
50377;Melj;M;30;Emprendedor / Independiente;16568.43;1550.7
44089;Rickt;M;29;Varios;14952.03;1445
17548;Samuel Shena;M;20;Mecánico;101500.92;8656.41
10009;Svea Herbst-Baylisst;M;44;Ingeniero;155726.76;12817.23
30420;Stephen Aldredo;F;46;Emprendedor / Independiente;36591.25;3115.27
44665;Timothy Gardnerx;F;50;Varios;47280.76;3713.06
26974;Altmeyerp;M;38;Doctor;108161.7;9151.48
6977;Jonesn;M;39;Ingeniero;19910.51;1622.21
30129;Jeds;F;30;Emprendedor / Independiente;41977.78;3362.15
4561;Jennifer Ablans;F;24;Mecánico;11731.59;828.63
10123;Lucia Mutikaniz;M;37;Artes;88406.34;7113.2
3795;Manuelo;M;29;Informático;36035.32;2910.94
8086;Johno;F;25;Arquitectura;113383.14;9321.6
16033;Shalal-Esae;F;44;Varios;51552.6;4413.05
22052;Zeidlerq;M;36;Informático;39579.6;3206.3
22297;Jeremy Pelofskyk;M;27;Varios;41342.86;3419.24
4971;Luciana Otonit;M;44;Varios;120260.2;9904.68
4652;Papadimasf;F;47;Emprendedor / Independiente;36346.13;3188.84
16844;Economics Correspondento;M;39;Contador;25399.68;2124.64
14023;Sarah McBrided;F;45;Ciencias Varias;51307.1;4306.59
5180;Kumar Singhj;F;35;Contador;18578.88;1325.11
1253;Praveen Menont;M;20;Varios;68332.08;5618.34
26805;Deepa Babingtont;F;32;Periodismo;12303.09;1243.26
49237;Guillermo Parra-Bernale;M;25;Informático;35118.1;3113.51
12393;Matt Scuffhamj;M;40;Admnistración;64057.72;5082.14
33924;Tom Halsy;F;32;Abogado / Notario / Escribano;44390.76;3586.23
16440;Piersona;M;18;Arquitectura;37807.28;2933.61
40387;en Berkowitzi;M;19;Admnistración;59154.04;4719.5
50766;Aruna Viswanathao;M;28;Artes;41155.22;3264.6
9297;Suzanne Barlyne;M;26;Profesor;15610.61;1350.88
34494;Jenniferk;F;47;Varios;35670.66;3080.56
11700;Clercqh;F;28;Doctor;28128.16;2337.01
26882;Alexei Oreskovich;F;41;Varios;48144.78;3994.07
27135;Emelial;F;43;Varios;32178.74;2470.56
44738;Dhanya Skariachanm;F;23;Varios;17445.15;1284.76
2403;"John ODonnell""s";F;34;Mecánico;20522.13;1462.18
24735;Jonesa;F;20;Emprendedor / Independiente;61654.84;5175.9
16950;Noelq;F;51;Varios;20703.48;1829.29
5760;"ODonnell""i";F;28;Doctor;8022.26;762.52
12849;Jan Strupczewskid;F;43;Doctor;36717.63;2872.8
47226;Farah Mastere;F;21;Mecánico;35469.07;2935.76
45681;Jones Lisao;F;41;Mecánico;19519.57;1893.63
2308;Leahg;F;19;Arquitectura;35926.76;2802.9
35188;Melaniea;F;22;Varios;134150;10886.17
40488;Vaughanq;F;43;Ciencias Varias;34204.8;2725.4
37067;Tricia Wrightt;F;30;Informático;56131.48;4946.62
18030;Ernestc;M;24;Artes;57439.12;4586.59
26218;Reijiy;M;35;Arquitectura;39944.67;3318.72
6746;Petes;M;35;Abogado / Notario / Escribano;32485.42;2451.12
2571;Bruceg;M;20;Varios;70286.6;5718.22
38788;Vlastelicav;M;33;Periodismo;16808.32;1276.69
25214;Forgioner;M;30;Mecánico;72116.25;5886.69
4901;Philipz;M;27;Contador;35823.96;2937.33
26418;alazsh;M;49;Periodismo;140390.32;11888.19
23782;A.o;M;27;Abogado / Notario / Escribano;25198.19;2347.85
12260;Doug Palmerj;M;31;Contador;166907.72;13788.98
14655;David Henryh;M;20;Artes;15531.09;1133.26
17236;Euanv;M;18;Emprendedor / Independiente;81935.42;6867.95
44859;Lynchi;M;21;Abogado / Notario / Escribano;14675.83;1330.99
44917;Lucia Mutikanie;M;43;Arquitectura;9197.37;791.45
16614;ra Hudsonp;M;42;Contador;20492.45;1534.7
1474;Shalal-Esak;M;30;Informático;27242.8;2434.23
12140;Asiaw;M;33;Artes;81411.2;6537.27
27458;Clarkp;M;26;Varios;18503.85;1634.99
21949;Emily Flitterr;M;41;Doctor;105521.58;8595.47
46735;Huetx;M;22;Ciencias Varias;17855.94;1232
10235;Chanv;M;39;Admnistración;78477.18;6412.77
29253;Gabriel Wildauv;M;36;Ingeniero;32901.79;2549.82
9005;Freifeldw;M;47;Ingeniero;73031.58;5912.97
21474;Gerryq;F;45;Varios;35235.18;3188.27
37877;Megan Daviesw;M;45;Varios;66881.2;5873.43
17807;Kirschbaumr;M;41;Contador;14535.11;1345.26
50206;Lawrence Hurleyp;F;21;Varios;10119.76;1067.31
42878;John McCrankr;M;35;Doctor;19787.4;1379.95
48981;Valetkevitchv;M;38;Periodismo;16893.44;1567.79
27570;Svea Herbst-Baylissd;F;18;Abogado / Notario / Escribano;21791.91;1871.99
32611;Cheed;M;18;Ciencias Varias;77854.26;6411.86
15286;Baranij;F;39;Varios;99802.48;8244.87
49023;Ernestc;F;55;Ingeniero;108491.28;9272.94
50650;Taray;F;38;Informático;14021.57;1145.46
3216;Danielx;F;44;Artes;76391.48;6596.96
29087;Alasdair Reillyx;F;18;Arquitectura;13486.62;1003.88
30520;Noahw;F;53;Informático;34800.96;2632.08
33530;Carrelg;F;20;Mecánico;35603.8;2869.98
19600;Joneso;F;42;Informático;32414.26;2749.19
5083;Natalieq;M;23;Ingeniero;34601.35;3141.45
12313;Annika Breidthardto;M;50;Varios;99007.68;8223.64
1061;Hossein Jasebg;M;45;Abogado / Notario / Escribano;60572.7;4844.73
19007;Malonima Guptav;M;40;Varios;14208.87;1365.07
40566;Carrick Mollenkampb;M;32;Varios;35836.84;2865.4
38676;Aldredb;M;18;Ingeniero;20083.06;1856.59
27275;Ann Saphirx;M;34;Varios;26150.38;2183.2
5945;Miyoung Kima;M;41;Ciencias Varias;14144.48;1206.71
47373;Jennifer Clarku;M;54;Contador;122008.59;10084.38
11258;Huwt;M;44;Ciencias Varias;11956.29;1127.36
1740;Manuela Badawyw;M;38;Abogado / Notario / Escribano;20949.58;1963.8
44161;Emmottl;M;34;Mecánico;18096.16;1338.01
31248;Kim Dixonx;F;23;Mecánico;37788.3;3097.03
50904;Fletcherb;M;33;Informático;120955.92;10021.66
24146;Kar-Guptaw;F;20;Arquitectura;27983.07;2497.92
34447;Can Sezerh;M;46;Emprendedor / Independiente;56987.92;4626.99
9138;Lawrence Whiter;F;24;Varios;50552.34;4197.7
48536;Malonima Guptaa;M;30;Admnistración;16838.82;1398.24
3385;Steve Jamesu;M;18;Mecánico;90592.02;7433.34
26748;Melissa Akink;M;29;Arquitectura;29695.58;2601.63
44895;Raymondy;F;21;Ciencias Varias;85667.7;6966.97
6057;Sheldrickr;F;39;Artes;83386.52;7081.88
46020;Philr;M;36;Contador;10299.57;712.3
39805;Edwardss;M;24;Abogado / Notario / Escribano;73871.92;6394.99
44113;Yokot;F;19;Profesor;29353.04;2282.09
16606;Dina Kyriakidouc;M;40;Periodismo;43700.61;3574.72
38171;Malonima Guptar;M;29;Ingeniero;16471.35;1211.61
44208;Christian Plumbt;F;23;Varios;65187.34;5161.28
18219;Carrickt;F;40;Varios;29661.64;2377.8
31973;Singhj;M;23;Varios;101912.13;8503.68
42349;Kellyg;F;40;Arquitectura;65454.42;5205.54
46214;Schnurrq;M;43;Mecánico;20397.26;1670.77
10787;Palmerj;F;18;Doctor;38760.82;3310.07
3520;Geert Den;M;38;Arquitectura;37131.02;3307.25
38253;Stevens;M;23;Admnistración;140254.28;11655.86
13236;Grant McCooln;F;44;Artes;21484.04;2073.34
18669;Jessica Wohlk;F;22;Profesor;17750.19;1327.18
36435;Lucianar;M;35;Varios;21145.6;1604.13
44356;Timy;M;20;Profesor;125491.64;10517.64
43444;Christiaanh;F;35;Informático;36722.84;2820.24
10014;C.u;F;28;Artes;15687.44;1036.29
33012;Phil Wahbaj;F;42;Abogado / Notario / Escribano;7304.93;780.74
21481;Yoo Choonsiky;M;20;Periodismo;18921.78;1403.81
1030;Robert-Jano;M;33;Arquitectura;122942.28;10205.19
11441;Harro Tenk;F;25;Ingeniero;42021.7;3386.81
24374;Ed Stoddardh;F;20;Varios;85915.32;7231.61
38035;Sineadb;F;28;Mecánico;142177.84;11947.15
47648;Bryane;F;47;Profesor;27814.63;2061.89
50645;Emilyy;F;34;Ingeniero;49995.18;4382.27
2148;Emmottf;M;29;Profesor;34480.2;2691.35
34010;Tara LaCapraa;F;54;Doctor;130688.56;11134.71
33954;Karen Freifeldk;M;29;Informático;15656.82;1557.74
32395;ewich Noelx;F;18;Ingeniero;30118.94;2473.91
4421;Blenkinsopr;M;23;Profesor;17975.32;1444.94
28910;Jonesb;M;52;Varios;20871.42;1522.29
30058;Stempela;F;43;Varios;30257.02;2605.42
31955;Nawagunan;F;25;Ciencias Varias;28406.16;2371.18
26918;Marc Jonesc;F;43;Informático;99565.36;8377.11
22504;Leah Schnurrk;F;20;Ciencias Varias;18507.72;1761.31
12641;Kirstin Ridleyh;F;20;Abogado / Notario / Escribano;58698.08;4917.51
27528;Nairr;F;28;Ciencias Varias;31461.84;2903.82
38465;Blamontg;F;29;Admnistración;71677.59;5889.13
18602;Klaymanf;F;21;Arquitectura;17856.72;1440.06
35805;Smita Madhurl;F;43;Informático;44080.04;3658.34
27114;Chucks;F;19;Admnistración;77519.04;6184.92
25994;James Grubelz;F;28;Admnistración;29281.94;2588.16
46982;Stanwayo;M;34;Artes;101954.94;8544.25
28944;Jessica Toonkelj;M;34;Admnistración;87932.96;7206.75
45143;Francesca Piscioneric;M;47;Ciencias Varias;31557.73;2877.81
32265;Smithn;M;50;Doctor;128390.84;10622.24
40507;Caroline Valetkevitchh;M;19;Varios;61887.2;5000.27
50113;Emmanuelx;M;20;Artes;10320.67;779.06
50729;Taraa;M;18;Ciencias Varias;32594.76;2959.23
11926;Carolinex;M;54;Varios;61669.47;5190.12
26125;Guernigou Danielr;M;34;Profesor;34514.51;3067.21
43655;Martellm;M;28;Ciencias Varias;85589.68;6841.47
36139;Charlie Dunmoree;M;49;Varios;21053.37;1616.45
3807;Sruthi Ramakrishnanx;M;32;Periodismo;14542.1;1449.84
7087;Andrea Shalal-Esap;M;41;Contador;111896.16;9571.68
6707;Younglait;M;42;Informático;7064.39;393.7
1039;Kohk;M;35;Emprendedor / Independiente;72588.99;6242.08
25227;Alistair Barrz;M;25;Ciencias Varias;60585.08;4977.76
38730;Bosleyg;M;28;Artes;52949.07;4465.42
41198;Kareyg;M;20;Periodismo;15444.74;1255.06
23298;Aaronl;M;49;Arquitectura;28446.58;2597.55
28743;Alexeix;F;21;Profesor;16532.33;1416.69
4083;Somervilled;F;55;Ciencias Varias;17032.79;1176.4
38595;Kaorip;F;27;Abogado / Notario / Escribano;30261.67;2571.81
10924;Carlynz;F;21;Periodismo;35853.56;2852.8
29606;Kenf;F;36;Arquitectura;52979.4;4366.95
4201;Andreas Cremero;M;32;Contador;58637.34;4799.45
30783;Barbashj;M;30;Profesor;53106.54;4265.55
25015;Davidc;M;18;Admnistración;73085.96;5947.5
26048;Martellg;F;52;Abogado / Notario / Escribano;32029.98;2588.17
15630;Qing Xiaoyih;M;55;Doctor;71424.57;5743.05
15927;Eric Holmbergu;M;25;Mecánico;12985.72;1164.14
36496;Karena;F;54;Ingeniero;41821.27;3430.11
17043;Andrewa;M;28;Emprendedor / Independiente;60116.7;5091.73
49931;Eileenf;F;40;Ingeniero;96562.8;7911.9
38812;Thomassony;M;37;Ingeniero;18721.3;1684.11
40528;Kevin Yaob;M;38;Varios;31633.94;2729.16
22592;Alexw;M;20;Mecánico;173968.96;14566.41
40606;Barrc;F;45;Emprendedor / Independiente;33928.38;2623.37
18368;Angelaq;M;40;Admnistración;123847.04;10555.59
11031;Padraic Halpind;M;25;Profesor;34447.49;2723.62
40085;Adegokej;F;48;Arquitectura;83483.96;6953
31602;"Rosalba OBrien""p";F;42;Arquitectura;9754.75;526.9
9619;Stempelp;M;28;Varios;50173.54;4323.13
46688;Jessicad;M;31;Arquitectura;15627.72;1027.31
41897;Kareny;M;38;Periodismo;97575.9;7850.33
44230;Sheppardx;F;37;Arquitectura;64397.88;5240.49
36903;Shihg;M;21;Profesor;23952.07;1863.01
23592;Leahe;F;29;Doctor;105565.65;8643.14
10755;Pauln;M;26;Periodismo;145934.16;12446.18
47785;Alexei Oreskovicz;F;25;Artes;68171.55;5489.96
31777;Bill Powellx;M;29;Varios;9599.27;618.94
30911;Nanette Byrnest;M;41;Contador;61796.92;5318.74
2052;Dhanya Skariachanx;M;43;Varios;20133.61;1671.8
42053;Baileyh;F;41;Periodismo;8406.38;944.53
3409;Leelaq;M;18;Periodismo;71368.6;5844.38
4927;ernie Woodallm;M;30;Admnistración;100914.39;8546.53
26414;Huffstutterb;M;27;Abogado / Notario / Escribano;99903.36;8442.28
21661;Charlie Zhud;F;40;Ciencias Varias;119827.08;9834.59
30636;Walteru;M;32;Artes;39232.16;3331.35
37589;Jennifer Clarkh;M;36;Doctor;19590.31;1408.53
38346;Andreak;M;49;Contador;83503.12;7052.59
2048;Andjarsari Paramadithau;F;52;Contador;143372.68;11822.72
35342;Gellera;M;50;Mecánico;131617.4;10742.12
41460;Tripathyy;M;20;Mecánico;15054.47;1458.54
47860;Brad Haynesl;M;50;Artes;18268.61;1317.38
23938;Achery;F;24;Profesor;142152.48;11894.04
13549;Suonineni;M;39;Periodismo;20138.95;1940.25
34429;Peterm;F;47;Ciencias Varias;144468.72;11788.06
39045;Paul Dayl;M;20;Informático;41086.4;3660.87
36528;Rachelh;F;41;Mecánico;41507.12;3650.93
38820;Svea Herbst-Baylissg;M;23;Profesor;58942.6;5168.88
46990;Zeidlerr;F;44;Periodismo;121719;10073.25
11773;Johnc;F;52;Periodismo;33815.65;2624.97
50720;Nichola Groomy;F;37;Abogado / Notario / Escribano;42769.78;3756.15
29532;Sarahu;F;41;Abogado / Notario / Escribano;20474.27;1797.19
23596;Pattonp;F;40;Mecánico;38894.06;3010.17
8096;Jim Christieg;F;28;Abogado / Notario / Escribano;72140.07;5777.67
30022;Brownt;F;24;Emprendedor / Independiente;11866.35;984.86
14532;Yooq;F;34;Doctor;83359.08;7168.59
46716;Ronaldy;M;49;Emprendedor / Independiente;44747.54;3984.96
28134;Nicholasn;M;53;Admnistración;102630;8328.5
42694;Albertow;M;29;Mecánico;52595.46;4532.96
47645;Zhou Xint;M;34;Ciencias Varias;101462.64;8633.22
31610;Mordantt;M;19;Artes;77930.28;6504.19
22296;Sumantax;M;34;Varios;15688.25;1447.35
37457;Marius Zahariae;M;20;Emprendedor / Independiente;56510.8;4543.23
27221;Giuseppeh;M;53;Mecánico;42048.24;3758.02
1345;Paul Carrels;M;21;Varios;136680.12;11420.01
38895;Lisal;M;37;Profesor;9339.46;924.29
23479;Deepa Seetharamank;M;47;Periodismo;108172.29;9230.36
39925;Schnurry;M;26;Admnistración;97003.11;8101.59
3551;Herbert Lasha;M;35;Abogado / Notario / Escribano;18873.2;1499.77
45314;Grayq;M;27;Artes;38491.94;3098.66
50242;Sophie Sassardg;M;26;Artes;75044.98;5967.75
40948;Awado;M;46;Artes;11162.02;743.17
12411;Lisa Baertleiny;M;39;Varios;19934.08;1361.17
25761;Rochad;M;49;Contador;65912.38;5343.7
7703;Stecklowz;F;21;Varios;15399.52;1438.29
8883;Gilbertn;F;53;Periodismo;66174.84;5263.57
1518;Laurence Frostj;F;34;Contador;9597.79;955.82
4187;Patricia Zengerlel;F;24;Contador;34428.21;2575.02
13313;Hilary Russo;F;18;Ingeniero;15479.34;1143.95
47560;Sheppardr;F;31;Abogado / Notario / Escribano;19942.04;1783.84
2519;Zahariap;F;24;Periodismo;7912.5;521.37
19244;Claire Davenporte;F;33;Emprendedor / Independiente;22488.63;1700.05
19709;Edwinp;F;37;Ingeniero;75650.04;6134.17
48517;Vikramm;F;20;Contador;54994.77;4353.9
6297;Pineaun;F;42;Varios;59908.68;5185.39
21523;Erinx;M;36;Admnistración;22250.53;1945.21
3617;Toml;M;47;Ciencias Varias;86189.58;7127.47
44874;Lakmidash;M;48;Emprendedor / Independiente;19848.37;1905.03
47754;Joan Grallat;M;43;Varios;99902.37;8249.2
20764;Kiharay;M;22;Artes;15081.12;1298.76
41122;Andreas;M;47;Doctor;165002.4;13725.2
44478;Tomaszw;M;35;Admnistración;30776.8;2325.73
22419;Viparat Jantraprapi;M;24;Varios;20513.23;1508.44
17648;Sinead Cruisev;M;20;Ciencias Varias;7046.5;355.21
12680;Sullivanr;M;54;Periodismo;28087.16;2514.6
10806;Steve Gelsiv;M;28;Ingeniero;99990.78;8256.57
40809;Seetharamanh;M;52;Informático;43504.07;3767.34
27373;Lesleyq;M;23;Doctor;28110.86;2519.57
31165;Flitterk;M;32;Contador;21546.93;1561.58
1687;Steve Slaterh;F;18;Artes;17993.4;1735.45
42318;Aubinj;F;19;Ingeniero;63856.48;5320.37
46398;Tim Kellyo;M;30;Varios;73747.58;6166.63
10257;Paul Lienertz;M;35;Arquitectura;19328.71;1480.73
40450;ewichu;M;20;Artes;42435.63;3657.3
2811;Zahariag;M;35;Contador;16564.89;1594.41
21248;Schnurri;M;19;Artes;7985.16;870.43
35509;Padraic Halpinf;F;20;Abogado / Notario / Escribano;81903.8;6603.32
45146;Ethan Bilbys;M;49;Abogado / Notario / Escribano;92041.02;7621.09
31159;Shaikhj;M;37;Periodismo;40514.84;3511.24
50580;Jan Harveyh;F;55;Periodismo;60841.98;5053.17
4334;Hudsonb;F;29;Periodismo;12660.16;909.01
10136;"John ODonnell""q";F;43;Artes;46066.06;3567.84
10311;Kirstine;M;49;Periodismo;97515.78;8066.32
47562;Kambash;M;39;Contador;69847.44;6020.62
49199;Lisac;M;22;Profesor;124033.96;10500.16
11090;Laynem;M;42;Doctor;88778.4;7635.2
50819;Tim Kellyh;M;26;Varios;36901.31;2952.11
17912;ewichb;F;55;Artes;30594.51;2429.54
43122;arani Krishnanj;F;31;Doctor;79837.02;6414.09
43037;Yoko Kubotaj;F;22;Varios;82093.52;6574.13
35262;Slaterz;M;27;Ingeniero;38073.6;3048.8
14383;Barreraz;M;20;Emprendedor / Independiente;9889.58;977.13
13365;Piersonb;F;20;Abogado / Notario / Escribano;29840.22;2636.69
15431;Carlynl;M;55;Varios;28836.92;2578.08
4068;Sarah McBriden;M;29;Varios;110575.72;9009.64
16104;Oreskovicv;F;26;Periodismo;146351.36;12267.95
25955;Massimoy;F;48;Doctor;25877.95;1860.5
38425;Dougg;M;39;Doctor;86290.14;7381.85
14290;Kevin Yaou;M;51;Varios;29044.29;2438.36
1662;Tiisetso Motsoenengy;F;20;Admnistración;30783.88;2722.32
42909;Lesleyk;M;44;Varios;18759.61;1455.3
44244;Ransdellf;F;37;Admnistración;20651.43;1610.95
44705;Angus McDowallg;M;36;Doctor;81497.12;6540.43
20202;Ryan Vlastelicai;M;43;Mecánico;35205.24;3025.77
35869;Howleyr;F;26;Abogado / Notario / Escribano;121948.8;9983.4
14073;Lucy Hornbyr;F;46;Informático;82065.16;6771.76
49056;Keith Weirk;M;25;Ingeniero;39564.52;3501.04
19943;Guis;M;24;Varios;86468.68;7434.72
20301;Prodhani;M;46;Periodismo;124052.22;10290.69
49296;Christina Fincherk;M;45;Ciencias Varias;45421.38;3942.12
29909;Mortimerz;F;25;Abogado / Notario / Escribano;20821.8;2010.15
22991;Matthew Mpoket;M;34;Varios;48212.8;3877.73
36579;Lisa Baertleinb;M;20;Ingeniero;42888.45;3654.04
14088;Richardf;M;26;Varios;59304.08;4694.01
45018;Martinne Gellerx;M;38;Artes;58865.88;4622.49
50688;Ross Kerberb;F;36;Varios;16192.1;1284.34
39984;Walterg;M;51;Periodismo;84031.02;7021.59
47364;Geigerm;M;26;Mecánico;46092.27;4134.02
27240;Lucianae;F;38;Profesor;69197.78;5533.48
17908;Taylorx;M;52;Varios;70741.04;5917.09
1209;Kevin Yaou;M;20;Artes;20414.37;1775.2
9815;Soyoung Kimf;M;50;Ciencias Varias;111395.61;9041.97
50768;Steve Scherero;M;45;Artes;118879.68;9641.64
47171;Caroline Valetkevitchr;M;27;Varios;29344.53;2562.38
1133;Luciaj;M;33;Artes;17770.48;1771.87
2275;Taro Fusea;F;40;Contador;39460.01;3030.33
4151;Matthewm;F;44;Contador;15989.09;1086.42
44344;Andreao;F;37;Emprendedor / Independiente;54481.56;4453.13
50320;Robin Emmottx;F;41;Varios;42776.51;3278.71
20137;Norihiko Shirouzuz;F;40;Emprendedor / Independiente;36716.18;2789.68
13892;Alexz;F;20;Contador;61719.9;4860.33
39654;Mari Saitoi;F;38;Doctor;14293.11;1112.09
10024;Alwyni;F;26;Profesor;39005.96;3380.5
46355;Aloisig;M;38;Ciencias Varias;29143.88;2257.66
8032;Stephen Aldredi;M;34;Ingeniero;34266.08;3038.51
28379;Barre;M;20;Periodismo;46243.56;4083.63
24568;Nanette Byrnesz;M;25;Contador;84880.65;7333.39
6604;John McCrankb;M;41;Emprendedor / Independiente;77257.64;6237.14
26792;laise Robinsono;M;28;Emprendedor / Independiente;8227.86;656.65
3638;Janm;M;28;Mecánico;46264.71;3857.39
16150;Tom Polansekt;M;45;Varios;28942.3;2216.86
9874;Eva Kuehnenh;M;37;Contador;20758.37;1458.86
20187;Jonathan Stempele;M;48;Abogado / Notario / Escribano;14303.13;1056.93
45284;Niak;M;54;Varios;43307.12;3864.93
35274;Sheppardx;M;25;Periodismo;45002.48;3485.21
41104;Camposn;M;36;Ingeniero;9158.03;863.17
14324;Greg Roumeliotisn;M;19;Ingeniero;69941.88;5674.49
40649;Brucep;M;23;Doctor;47178.46;4126.54
3750;Daviesd;M;30;Abogado / Notario / Escribano;42772.49;3664.37
2792;Milesk;M;40;Profesor;16716.53;1519.04
33533;Basilu;M;21;Ingeniero;51333.99;3762.5
46945;Dominique Vidalonz;M;38;Ciencias Varias;30450.84;2506.57
28361;Kevin Yaom;F;19;Mecánico;41812.32;3637.36
13446;Rascoeb;M;53;Ciencias Varias;22116.64;1803.05
20605;Maltezoux;M;25;Profesor;34668.59;3143.05
15510;Annika Breidthardtp;M;27;Ciencias Varias;48181.11;3888.09
36897;Franciscoi;F;25;Periodismo;33284.76;2775.73
27315;Behrakise;M;39;Profesor;106543.35;8635.61
26936;Katya Wachtelk;M;29;Informático;116687.92;9747.99
32573;Rosendahla;F;27;Ingeniero;17450;1582.17
29344;Herbst-Baylisso;F;26;Varios;7006.52;811.88
4850;Luke Bakeri;F;25;Varios;59237.96;4693.5
22925;Andrease;F;48;Abogado / Notario / Escribano;35208.9;2739.08
21632;Strupczewskid;F;25;Ciencias Varias;64493.46;5026.59
44842;Davids;F;34;Artes;17654.72;1173.23
5175;Emilyb;F;45;Ciencias Varias;127921.84;10899.15
39060;Alan Wheatleyu;F;54;Varios;120789.44;10076.79
36988;Peter Maushagent;F;55;Periodismo;44034.82;3568.57
12959;Edwardj;M;36;Periodismo;34425.62;2750.8
33528;Leela Parkerp;M;30;Doctor;34336.93;2660.41
41664;Papachristouk;M;45;Ingeniero;131890.95;10709.91
25792;Clementl;M;20;Varios;9737.96;652.5
17346;Jonesi;M;43;Abogado / Notario / Escribano;149616.12;12713.01
35472;Adegokeq;M;31;Emprendedor / Independiente;69699.66;5538.31
31043;Robinr;M;18;Abogado / Notario / Escribano;59044.74;4875.4
1818;Nina Chestneyw;M;25;Periodismo;33077.82;2487.49
27413;Clare Jimz;M;29;Arquitectura;88331.64;7463.97
7445;Dominiquey;M;35;Arquitectura;40206.26;3552.52
28465;Ryand;M;42;Emprendedor / Independiente;20460.96;1655.08
4587;Millikenw;M;24;Emprendedor / Independiente;62835.08;5464.26
47815;Noelf;M;25;Mecánico;14628.59;1263.05
35308;Georgek;M;39;Abogado / Notario / Escribano;16138.98;1236.92
10706;Timk;M;39;Ingeniero;34861.12;2644.09
35414;Smithg;M;35;Ingeniero;53872.34;4565.36
43577;Georgina Prodhanw;M;30;Doctor;22530.69;1755.56
20655;Nickl;M;48;Informático;27311.97;2349
40170;Basesj;M;20;Contador;19997.48;1562.46
2186;Raymondf;M;23;Contador;65234.24;5433.19
15742;Lisaa;M;36;Profesor;68173.92;5948.16
22109;Aruna Viswanathaq;M;36;Varios;75672.08;6254.01
6115;Jasonb;M;30;Varios;16579.3;1239.61
14523;Douglass;F;18;Ingeniero;62956.56;5147.38
15466;Zieminskiv;M;44;Mecánico;123511.28;10430.61
46414;Kevin Yaod;F;29;Informático;16646.26;1611.19
30240;Fionag;F;23;Informático;36496.38;2934.37
40467;Samuelx;F;26;Artes;146598.88;12357.57
35170;Lisai;M;40;Abogado / Notario / Escribano;9542.28;671.19
1103;Nate Raymondr;M;34;Periodismo;29369.12;2171.43
24945;Holtonb;M;52;Artes;149168.88;12297.74
